ArticleId,Text,Category
7,blair prepares to name poll date tony blair is likely to name 5 may as election day when parliament returns from its easter break  the bbc s political editor has learned.  andrew marr says mr blair will ask the queen on 4 or 5 april to dissolve parliament at the end of that week. mr blair has so far resisted calls for him to name the day but all parties have stepped up campaigning recently. downing street would not be drawn on the claim  saying election timing was a matter for the prime minister.  a number 10 spokeswoman would only say:  he will announce an election when he wants to announce an election.  the move will signal a frantic week at westminster as the government is likely to try to get key legislation through parliament. the government needs its finance bill  covering the budget plans  to be passed before the commons closes for business at the end of the session on 7 april.  but it will also seek to push through its serious and organised crime bill and id cards bill. mr marr said on wednesday s today programme:  there s almost nobody at a senior level inside the government or in parliament itself who doesn t expect the election to be called on 4 or 5 april.  as soon as the commons is back after the short easter recess  tony blair whips up to the palace  asks the queen to dissolve parliament ... and we re going.  the labour government officially has until june 2006 to hold general election  but in recent years governments have favoured four-year terms.,politics
1235,verizon  seals takeover of mci  verizon has won a takeover battle for us phone firm mci with a bid worth $6.8bn (£3.6bn)  reports say.  the two firms are expected to seal the deal on monday morning  according to news agency reports  despite what was thought to be a higher bid from qwest. the us telecoms market is consolidating fast  with former long-distance giant at&t being bought by former subsidiary sbc earlier this year for $16bn. mci exited bankruptcy in april  having gone bust under previous name worldcom. the bankruptcy followed its admission in 2002 that it illegally booked expenses and inflated profits.  shareholders lost about $180bn when the company collapsed  while 20 000 workers lost their jobs. former worldcom boss bernie ebbers is currently on trial  accused of overseeing an $11bn fraud. qwest has itself come under suspicion of sub-standard behaviour  paying the securities and exchange commission $250m in october to settle charges that it manipulated its results to keep wall street happy.  mci is the us s second-biggest long distance firm after at&t. consolidation in the us telecommunications industry has picked up in the past few months as companies look to cut costs and boost client bases. a merger between mci and verizon would be the fifth billion-dollar telecoms deal since october. last week  sbc communications agreed to buy its former parent and phone trailblazer at&t for about $16bn. buying mci would give either qwest or verizon access to mci s global network and business-based subscribers. the rationale is similar to the one underpinning sbc s at&t deal. verizon is by far the bigger company and has its own successful mobile arm - factors which may have swung the board in its favour since both suitors are offering a mixture of cash and shares.,business
1503,iran budget seeks state sell-offs iran s president  mohammad khatami  has unveiled a budget designed to expand public spending by 30% but loosen the islamic republic s dependence on oil.  the budget for the fiscal year starting on 21 march calls for the sell-off of 20% of the state s corporate holdings. mr khatami s second term as president ends on 1 august  making this his last budget. but opposition from members of parliament who have attacked previous privatisations could block his plans. elections in may 2004 ousted many of mr khatami s supporters in parliament in favour of more hard-line religious conservatives. late last year  they backed a law which would give parliament a veto over foreign investment. the ruling was a response to the involvement in telecoms and airport projects by turkish companies  which hardliners accused of doing business with israel. it came not long after the expediency council - iran s ultimate decision-maker - blessed mr khatami s policy of selling stakes in sectors protected by the constitution such as energy  transport  telecoms and banking. continued obstruction of foreign investment could get in the way not only of privatisation plans  but also of mr khatami s hope of modestly reducing the government s reliance on oil revenues.  in an address to the majlis  mr khatami predicted economic growth of 7.1% in 2005-6  up from 6.7% in the current year. he said he wanted to increase the 2005-6 budget to 1 546 trillion rials ($175.6bn; £93.6bn) from the previous year s 1 070 trillion. within that figure  taxation would rise to $14.3bn  a rise of over 40% from what is expected from the current year. in contrast  oil revenues were expected to fall to $14.1bn from $16bn in the year to march 2005.  current government expenditure should come from tax revenues   mr khatami said.  oil revenues should be used for productive investment.  mr khatami has already been blocked by parliament from reducing the subsidies on many products including bread and petrol  reducing his room to manoeuvre.,business
766,lufthansa flies back to profit german airline lufthansa has returned to profit in 2004 after posting huge losses in 2003.  in a preliminary report  the airline announced net profits of 400m euros ($527.61m; £274.73m)  compared with a loss of 984m euros in 2003. operating profits were at 380m euros  ten times more than in 2003. lufthansa was hit in 2003 by tough competition and a dip in demand following the iraq war and the killer sars virus. it was also hit by troubles at its us catering business. last year  lufthansa showed signs of recovery even as some european and us airlines were teetering on the brink of bankruptcy. the board of lufthansa has recommended paying a 2004 dividend of 0.30 euros per share. in 2003  shareholders did not get a dividend. the company said that it will give all the details of its 2004 results on 23 march.,business
92,solskjaer raises hopes of return manchester united striker ole gunnar solskjaer said he hoped to return next season following a career-threatening injury to his right knee.  the 31-year-old norway international had surgery in sweden in august to transplant cartilage into the joint.  i m in no doubt that i ll play again   solskjaer told aftenposten daily.  the problem will be the speed but we re talking about eight months  time. it s going as it should with the knee. i m slavishly following a programme.  solskjaer last played for united as a late substitute in may s fa cup final win over millwall. his contract with united runs out in 2006  by which time he will have been at the premier league club for 10 years.,sport
425,strachan turns down pompey former southampton manager gordon strachan has rejected the chance to become portsmouth s new boss.  the scot was pompey chairman milan mandaric s first choice to replace harry redknapp  who left fratton park for rivals saints earlier in december.  i think it s a fantastic job for anybody apart from somebody who has just been the southampton manager   strachan told the bbc. club director terry brady held initial talks with strachan on saturday. the former scotland international added that joining southampton s local rivals would not be a wise move.  it s got everything going for it but i ve got too many memories of the other side and i don t want to sour those memories   he said.  everything s right - it s 10 minutes away  there are good players there  a good set-up  a good atmosphere at the ground.  there s lots to do but it s not right for somebody who has just been the southampton manager.  since redknapp s departure  executive director velimir zajec and coach joe jordan have overseen first-team affairs.  the duo had gone five matches unbeaten until sunday s 1-0 defeat at home to champions arsenal  but the club are still in a respectable 12th place in the premiership table. strachan left st mary s in february  after earlier announcing his intention to take a break from the game at the end of the 2003-04 season. his previous managerial experience came at coventry  whom he led for five years from 1996 to 2001.,sport
96,dent continues adelaide progress american taylor dent reached the final of the australian hardcourt event in adelaide with a crushing 6-1 6-1 win over argentine juan ignacio chela.  dent will meet swede joachim johansson on sunday after the second seed survived a tense tie-break to defeat belgium s olivier rochus 6-1 7-6 (7/5). johansson  the boyfriend of lleyton hewitt s sister jaslyn  received strong crowd support on saturday.  it feels like home for me  because jaslyn lives here   said johansson. rochus was leading 5-4 in the second set tiebreak but his concentration was ruffled by a disputed line call and the match slipped away.  it was so close - one mistake like this and the match is over  it s tough. for me  it was clearly out   rochus said.,sport
788,lse  sets date for takeover deal  the london stock exchange (lse) is planning to announce a preferred takeover by the end of the month  newspaper reports claim.  the sunday telegraph said the lse s plan was further evidence it wants to retain tight control over its destiny. both deutsche boerse and rival euronext held talks with the london market last week over a possible offer. a £1.3bn offer from deutsche boerse has already been rejected  while euronext has said it will make an all cash bid. speculation suggests that paris-based euronext has the facilities in place to make a bid of £1.4bn  while its german rival may up its bid to the £1.5bn mark. neither has yet tabled a formal bid  but the lse is expected to hold further talks with the two parties later this week. however  the sunday telegraph report added that there are signs that deutsche boerse chief executive werner seifert is becoming increasingly impatient with the lse s managed bid process.  despite insisting he wants to agree a recommended deal with the lse s board  the newspaper suggested he may pull out of the process and put an offer directly to shareholders instead. the newspaper also claimed mr seifert was becoming  increasingly frustrated  with the pace of negotiations since deutsche boerse s £1.3bn offer was rejected in mid-december  in particular the lse s decision to suspend talks over the christmas period. meanwhile  the german exchange s offer has come under fire recently. unions for deutsche boerse staff in frankfurt have reportedly expressed fears that up to 300 jobs would be moved to london if the takeover is successful. others claim it will weaken the city s status as europe s financial centre  while german politicians are also said to be angry over the market operator s promise to move its headquarters to london if a bid is successful. a further stumbling block is deutsche boerse s control over its clearstream unit  the clearing house that processes securities transactions. lse shareholders fear it would create a monopoly situation  weakening the position of shareholders when negotiating lower transaction fees for share dealings. lse and euronext do not have control over their clearing and settlement operations  a situation which critics say is more transparent and competitive.,business
1343,moreno debut makes oscar mark catalina sandino moreno has joined a rare group of actresses who have been nominated for an oscar for starring in a foreign language film.  the colombian-born actress was the final hope for director joshua marston  who scoured the us and colombia for a lead for maria full of grace. the film sees the 23-year-old play a teenage drug mule who smuggles heroin by swallowing pellets in condoms. plaudits have been raining down on her for her gritty performance  making it all the more surprising that this is her first film. her previous acting experience was in amateur productions in her home city of bogota at the ruben di pietro theatre academy. she has already received a nomination for the independent spirit awards leading actress category but these rarely overlap with academy awards  instead recognising quirkier  low-budget films. and at the 2004 berlin film festival the jury could not choose between her and charlize theron s oscar winning performance in monster so gave them a tied award. sandino moreno is now being regarded as one of the most promising actresses around at the moment. but she is taking her time committing to her next project  hoping to land a strong spanish script and would love to be able to work with directors pedro almodovar or alejandro amenabar.,entertainment
1649,prutton poised for lengthy fa ban southampton s david prutton faces a possible seven-match ban when he goes before the football association.  the 23-year-old has admitted two charges of improper conduct following his dismissal against arsenal. the first charge relates to his failure to leave the field promptly  pushing referee alan wiley and remonstrating with assistant referee paul norman. and the second charge is for using threatening words and/or behaviour to a match official during the 1-1 draw.  paolo di canio was given a seven-match suspension when he pushed referee paul alcock over in a premiership game between sheffield wednesday and arsenal in 1998. prutton will be joined at wednesday s hearing by saints boss harry redknapp  who believes that the fa will throw the book at his player. redknapp himself sprinted along the touchline to help physio jim joyce and coach denis rofe shepherd the enraged prutton away from referee s assistant norman.  david has made a big mistake and he knows it. i can t condone what he s done. he was out of order but he knows that   said redknapp.  he s a decent lad. he over-reacted badly for some reason - he had a rush of blood from somewhere. off the pitch you couldn t meet a nicer lad.  prutton has apologised publicly for his actions and to arsenal s robert pires  who was injured in a wild tackle by the saints  midfield man.  he said:  it s an horrendous situation. i apologise to the ref and linesman  who were only doing their job.  i ve also seen what happened to pires  leg and i m sorry for that as well.   i apologise for the people who saw it. i know you get lots of kids going to the match now and they don t pay money to see that sort of thing.  it s not a cop-out  but it was all a bit of a blur. sometimes you react and it s beyond your control    added prutton.,sport
1110,quake s economic costs emerging asian governments and international agencies are reeling at the potential economic devastation left by the asian tsunami and floods.  world bank president james wolfensohn has said his agency is  only beginning to grasp the magnitude of the disaster  and its economic impact. the tragedy has left at least 25 000 people dead  with sri lanka  thailand  india and indonesia worst hit. some early estimates of reconstruction costs are starting to emerge. millions have been left homeless  while businesses and infrastructure have been washed away.  economists believe several of the 10 countries hit by the giant waves could see a slowdown in growth.  in sri lanka  some observers have said that as much as 1% of annual growth may be lost. for thailand  that figure is much lower at 0.1%. governments are expected to take steps  such as cutting taxes and increasing spending  to facilitate a recovery.   with the enormous displacement of people...there will be a serious relaxation of fiscal policy   glenn maguire  chief economist for the region at societe generale  told agence france presse.  the economic impact of it will certainly be large  but it should not be enough to derail the momentum of the region in 2005   he said.  first and foremost this is a human tragedy.  india s economy  however  is less likely to slow because the areas hit are some of the least developed. the regional giant has enjoyed strong growth in 2004. but india now faces other problems  with aid workers under pressure to ensure a clean supply of water and sanitation to prevent an outbreak of disease.  thailand s prime minister thaksin shinawatra has estimated the destruction at 20bn baht ($510m). analysts said that figure is likely to rise and the country s tourist industry is likely to be hardest hit. thailand s fishing and real estate sectors also will be affected by sunday s 9.0 magnitude earthquake  which sent huge waves from malaysia to africa. malaysia said as many as 1 000 fishermen will be affected and that damage to the industry will be  significant   agence france presse reported. rapid rebuilding will be key to limiting the impact of the tragedy.  in three months  we should rebuild 70% of the damage in the three worst hit provinces   said juthamas siriwan  governor of the tourism authority of thailand. the outlook for sri lanka is less optimistic  with analysts predicting that the country s tourist industry will struggle to recovery quickly. tourism is a vital to many developing countries  providing jobs for 19 million people in the south east asian region  according to the world travel and tourism council (wttc).,business
2107,us trade deficit widens sharply the gap between us exports and imports has widened to more than $60bn (£31.7bn)  an all-time record.  figures from the commerce department for november showed exports down 2.3% to $95.6bn  while imports grew 1.3% to $155.8bn on rising consumer demand. part of the expanding deficit came from high prices for oil imports. but the numbers suggested the sliding dollar - which makes exports less expensive - has had little impact  and could indicate slowing economic growth.  the trade deficit - far bigger than the $54bn widely expected on wall street - prompted a rapid response from the currency markets.  by 1650 gmt  the dollar was trading against the euro at $1.3280  almost a cent and a half weaker than before the announcement. against the pound  the dollar was down about 0.7% at $1 8923.  the dollar s fall has been sudden  violent and appropriate given this number   said brian taylor of wells fargo in minneapolis.  recent exchange rate movements certainly haven t had any impact yet.  treasury secretary john snow put a brave face on the news  saying it was a sign of strong economic expansion.  the economy is growing at such a fast rate that it is generating lots of disposable income... some of which is used to buy goods from our trading partners.   although the white house officially still backs the us s traditional  strong dollar  policy  it has tacitly indicated that it would be happy if the slide continued. the dollar has fallen by 50% against the euro - as well as by 30% against the yen - in the past three years. the main catalyst  most economists accept  is the large budget deficit on the one hand  and the current account deficit - the difference between the flow of money in and out of the us - on the other. the trade deficit is a large part of the latter. in november  the fall in exports was largely due to a decline in sales of industrial supplies and materials such as chemicals  as well as of cars  consumer goods and food. one small bright spot for us policy-makers was a slight decline in the deficit with china  often blamed for job losses and other economic woes. although china s overall trade surplus is expanding  according to chinese government figures  the commerce department revealed the us s deficit with china was $19.6bn in november  down from $19.7bn the month before. but the deficit with japan was at its worst in more than four years.,business
804,software watching while you work software that can not only monitor every keystroke and action performed at a pc but also be used as legally binding evidence of wrong-doing has been unveiled.  worries about cyber-crime and sabotage have prompted many employers to consider monitoring employees. the developers behind the system claim it is a break-through in the way data is monitored and stored. but privacy advocates are concerned by the invasive nature of such software.  the system is a joint venture between security firm 3ami and storage specialists bridgehead software. they have joined forces to create a system which can monitor computer activity  store it and retrieve disputed files within minutes. more and more firms are finding themselves in deep water as a result of data misuse. sabotage and data theft are most commonly committed from within an organisation according to the national hi-tech crime unit (nhtcu) a survey conducted on its behalf by nop found evidence that more than 80% of medium and large companies have been victims of some form of cyber-crime. bridgehead software has come up with techniques to prove  to a legal standard  that any stored file on a pc has not been tampered with. ironically the impetus for developing the system came as a result of the freedom of information act  which requires companies to store all data for a certain amount of time.  the storage system has been incorporated into an application developed by security firm 3ami which allows every action on a computer to be logged. potentially it could help employers to follow the trail of stolen files and pinpoint whether they had been emailed to a third party  copied  printed  deleted or saved to cd  floppy disk  memory stick or flash card. other activities the system can monitor include the downloading of pornography  the use of racist or bullying language or the copying of applications for personal use. increasingly organisations that handle sensitive data  such as governments  are using biometric log-ins such as fingerprinting to provide conclusive proof of who was using a particular machine at any given time. privacy advocates are concerned that monitoring at work is not only damaging to employee s privacy but also to the relationship between employers and their staff.  that is not the case   said tim ellsmore  managing director of 3ami.  it is not about replacing dialogue but there are issues that you can talk through but you still need proof   he said.  people need to recognise that you are using a pc as a representative of a company and that employers have a legal requirement to store data   he added.,tech
391,joy division story to become film the life of late joy division singer ian curtis is to be made into a film  it has been announced.  the manchester-based production is called touching from a distance  after a book by curtis s widow deborah which forms the basis for the film. music mogul tony wilson  who headed the record company joy division were signed to  will be co-executive producer. the musician committed suicide in 1980 aged 23  shortly before the band were due to go on tour in the us. mr wilson  who has remained friends with curtis s widow and daughter natalie  who he says asked for his involvement to make the film  official .  people have different ideas as to why ian committed suicide  so maybe the film will reflect those different views   he told the bbc news website.  plans for a separate joy division film had been announced at the cannes film festival earlier this year  but the project did not get off the ground as it failed to get the backing of curtis s family. mr wilson  who was also involved with joy division s sucessor band new order  as well as the happy mondays  said he would  rather not  appear in the film. he made a cameo appearance in 24 hour party people  in which his leading role was played by steve coogan.  i m not an actor and i did a lousy job playing my part in 24 hour party people   said the factory records founder  who has been associated with the manchester music scene since the 1970s.  film people have a tendency to mess up when they touch music  but i hope this one works.   this is much more than the music - they want to do the real story of ian   he said. the film is to be directed by dutch-born anton corbijn  who has made music movies for depeche mode and u2. it will be produced by a us production company  while the widow of ian curtis will also be an executive producer.,entertainment
1677,gurkhas to help tsunami victims britain has offered to send a company of 120 gurkhas to assist with the tsunami relief effort in indonesia  downing street said.  the deployment would involve troops from the 2nd battalion royal gurkha rifles  based in brunei. discussions have begun with indonesia on the exact timing and location of the deployment  but the government said the offer was aimed at the aceh province. downing st said a similar offer might be made to the sri lankan government.  however a spokesman pointed out that there were particular logistical difficulties in indonesia which the gurkhas might be able to help with. the spokesman said:  following this morning s daily coordination meeting on the post-tsunami relief effort  the government has formally offered the indonesian government the assistance of a company of british army gurkhas from 2nd battalion royal gurkha rifles around 120 personnel and two helicopters.  this is in addition to the ships and aircraft we have already committed to the relief operation in the indian ocean.   indonesia was by far the country worst affected by the tsunami  with 94 000 of the 140 000 confirmed deaths so far. international development minister gareth thomas said the assistance offer would most likely focus on the northern province of aceh.  we have offered the gurkhas to help in the process of scaling up the relief effort  particularly in aceh which is undoubtedly the hardest hit area in the indian ocean at the moment   he said.  we ve also had raf aircraft flying in equipment which the un desperately need in order to set up a truly effective relief operation on the ground in aceh province as well.  the offer comes as the foreign secretary jack straw arrives in indonesia for a special summit meeting on the disaster.,politics
1713,mps demand  budget leak  answers ministers have been asked to explain how budget details were printed in a london newspaper half an hour before gordon brown made his speech.  the tories said a large chunk of the budget appeared to have been leaked in what they describe as a  serious breach of treasury confidentiality . the lib dems called for commons leader peter hain to make a statement and said chancellors had resigned over leaks. they were told it would be brought to speaker michael martin s attention. in the commons  tory frontbencher andrew tyrie mp demanded an immediate ministerial statement about how measures had been  clearly  or at least apparently  leaked to the evening standard .  raising a point of order  he said it was  the latest in a long line of discourtesies to this house   as well as a breach of confidentiality. he said:  i can only hope it is unintentional. if it were planned it would be a very grave matter indeed. a previous labour chancellor resigned after he leaked the budget.  hugh dalton resigned after leaking details of his 1947 budget to journalist john carvel  who published them in a london newspaper  just minutes before they were announced to the house of commons. liberal democrat david laws said it was a  very serious matter  and said mr hain should make a statement on thursday. deputy speaker sylvia heal agreed it was  of concern  but said nothing could be done immediately but the issue would be brought to mr martin s attention.,politics
1464,digital guru floats sub-$100 pc nicholas negroponte  chairman and founder of mit s media labs  says he is developing a laptop pc that will go on sale for less than $100 (£53).  he told the bbc world service programme go digital he hoped it would become an education tool in developing countries. he said one laptop per child could be   very important to the development of not just that child but now the whole family  village and neighbourhood . he said the child could use the laptop like a text book. he described the device as a stripped down laptop  which would run a linux-based operating system   we have to get the display down to below $20  to do this we need to rear project the image rather than using an ordinary flat panel.   the second trick is to get rid of the fat   if you can skinny it down you can gain speed and the ability to use smaller processors and slower memory.  the device will probably be exported as a kit of parts to be assembled locally to keep costs down. mr negroponte said this was a not for profit venture  though he recognised that the manufacturers of the components would be making money. in 1995 mr negroponte published the bestselling being digital  now widely seen as predicting the digital age. the concept is based on experiments in the us state of maine  where children were given laptop computers to take home and do their work on.  while the idea was popular amongst the children  it initially received some resistance from the teachers and there were problems with laptops getting broken. however  mr negroponte has adapted the idea to his own work in cambodia where he set up two schools together with his wife and gave the children laptops.  we put in 25 laptops three years ago   only one has been broken  the kids cherish these things  it s also a tv a telephone and a games machine  not just a textbook.  mr negroponte wants the laptops to become more common than mobile phones but conceded this was ambitious.  nokia make 200 million cell phones a year  so for us to claim we re going to make 200 million laptops is a big number  but we re not talking about doing it in three or five years  we re talking about months.  he plans to be distributing them by the end of 2006 and is already in discussion with the chinese education ministry who are expected to make a large order.  in china they spend $17 per child per year on textbooks. that s for five or six years  so if we can distribute and sell laptops in quantities of one million or more to ministries of education that s cheaper and the marketing overheads go away.,tech
1126,parmalat founder offers apology the founder and former boss of parmalat has apologised to investors who lost money as a result of the italian dairy firm s collapse.  calisto tanzi said he would co-operate fully with prosecutors investigating the background to one of europe s largest financial scandals. parmalat was placed into bankruptcy protection in 2003 after a 14bn euro black hole was found in its accounts. more than 130 000 people lost money following the firm s collapse. mr tanzi  66  issued a statement through his lawyer after five hours of questioning by prosecutors in parma on 15 january.  prosecutors are seeking indictments against mr tanzi and 28 others - including several members of his family and former parmalat chief financial officer fausto tonna - for alleged manipulation of stock market prices and making misleading statements to accountants and italy s financial watchdog. two former parmalat auditors will stand trial later this month for their role in the firm s collapse.   i apologise to all who have suffered so much damage as a result of my schemes to make my dream of an industrial project come true   mr tanzi s statement said.  it is my duty to collaborate fully with prosecutors to reconstruct the causes of parmalat s sudden default and who is responsible.  mr tanzi spent several months in jail in the wake of parmalat s collapse and was kept under house arrest until last september. parmalat is now being run by a state appointed administrator  enrico bondi  who has launched lawsuits against 80 banks in an effort to recover money for the bankrupt company and its shareholders. he has alleged that these companies were aware of the true state of parmalat s finances but continued to lend money to the company. the companies insist they were the victims of fraudulent book-keeping. parmalat was declared insolvent after it emerged that 4 billion euros (£2.8bn; $4.8bn) it supposedly held in an offshore account did not in fact exist. the firm s demise sent shock waves through italy  where its portfolio of top-selling food brands and its position as the owner of leading football club parma had turned it into a household name.,business
